188	Vi ste pederi i lezbače jednostavno bolesni ljudi ali nikako da si to utovite u glavu šta ima tu nirmalnog kada se istospolni marišu u dupe i ližu usrane pakše da je majka priroda htijela to onda bi bio ljudski rod dvosoolan a to je jednostavno neprirodno što vi radite,mijesto vam je u ludarama i to mozak da vam strujom prže.	Background offensive	Offensive	Topic	lgbt
189	Mene osobno ne zanima markicka sa svojim sljedbenicima,pa oni isto parediraju gradom i jos su i prosti i nasilni,a tad ja jednostavno ne idem u grad i gledam svoja posla.Eto,prijateljski savjet za sve koji su se nasli uzrujani	Other offensive	Offensive	Other	lgbt
190	jesi tamo??	Acceptable speech	Acceptable	No target	lgbt
191	Koga ugrožava njihovo paradiranje? Svatko ima pravo borit se za svoja prava! Meni nije jasno...da Hrvate toliko pila gay pride ali ne pika ih činjenica da se masovno ljudi iseljavaju...a tamo di se iseljavaju sasvim je normalno i tolerantno biti i obitavati kao gay osoba...tamo im to ne smeta Ali tu da...prioriteti su nam 0 bodova. Ne smeta me ničija seksualnost niti me ugrožava..svatko se bori za svoja prava pa tako i oni. Prema tome end of story	Acceptable speech	Acceptable	No target	lgbt
192	Jadni njihovi roditelji	Background offensive	Offensive	Topic	lgbt
193	kaže čovjek sa pederskim prezimenom!?	Other offensive	Offensive	Commenter	lgbt
194	Veliki vodja bi rijesio ovo na najbolji nacin	Background violence	Acceptable	Topic	lgbt
195	Sara je ok.	Acceptable speech	Acceptable	No target	lgbt
196	Daj ih pustite na miru neka uzivaju u svojem zivotu, ako imate neke komentare zadrzite to u sebi a ne prostacit na javnim drustvenim stranicama gdje sve ostaje crno na bijelo	Other offensive	Offensive	No target	lgbt
197	Što tu ima ćudno....pa to su njegovi....	Other offensive	Offensive	No target	lgbt
198	Sve u bolnicu na lijecenje..	Background offensive	Offensive	Topic	lgbt
199	U crkvi uče neistinu, a ovdje se uče toleranciji.	Other offensive	Offensive	Other	lgbt
200	ljubav kakva god uvijek je bolja od mržnje	Acceptable speech	Acceptable	No target	lgbt
201	Filip Gettzy	Acceptable speech	Acceptable	No target	lgbt
202	Nije mi jasno zbog cega oni paradiraju.Ako su takvi koga je briga za njih.Jos se ponose.Gnjusovi	Background offensive	Offensive	Topic	lgbt
203	a ti svoj stav mzes nametat isto ko i karacmarko i markicka i hasanbegovic cudno opet se vracamo samo podobni smiju a mi ostali ne crkva i desnica su jedino u pravu	Other offensive	Offensive	Commenter	lgbt
204	pa pogledaj slike sa pride u Zagrebu	Acceptable speech	Acceptable	No target	lgbt
205	"Sve dok ste toliko ujedinjeni protiv jedne skupine, kao što je to u slučaju LGBT zajednice, ostat ćete čisti primjer stereotipnih primitivnih balkanaca. Komentari u smislu ""ne smetaju meni pederi, ali neka to čine u svoja četiri zida"" ili ""čemu imaju oni paradirati? pa ni mi normalni ne paradiramo""... Kao prvo, ti ljudi ne ""paradiraju"". Oni se bore za prava koja su im oduzeta samim rođenjem jer su se rodili orijentiranima prema istom spolu. Zašto biste vi uopće ""paradirali"" kad kao heteroseksualna osoba imate sva prava ljudskog bića? Hoćete li vi izaći na ulicu, držeći se za ruke, poljubiti osobu s kojom ste u vezi i doživljavati psovke, prijeke poglede, prijetnje smrću pa na koncu i batine? To je također svojevrsna parada, razmetanje heteroseksualnošću! Radite to unutar svoja četiri zida! (sarkazam) Je li to bolest? Ne! Svi koji znaju i malo biologije neće se po ovim komentarima uopće truditi sramotiti nego će to ostaviti bijesnim čobanima koji ne znaju ni tipkovnicu koristiti. Homoseksualnost je prisutna od početka svijeta kao i u životinjskom svijetu. University of Oslo, rad na homoseksualnost kod životinja: https://matrixworldhr.com/2012/06/16/homoseksualnost-u-zivotinjskom-svijetu/ Homoseksualnost je, lako moguće, jednostavna varijacija u prirodi nužna za kontroliranje prenapučenosti (moje mišljenje). Trenutna populacija ljudskog roda prešla je 7,5 milijarde ljudi, mislim da nam razmnožavanje ide i više nego odlično te da nam gay populacija ne predstavlja nikakvu prepreku za nastavak vrste. Isto razmišljanje i ista mržnja je pratila i žene koje su ""stvorene"" da bi služile muškarcima (Eva je ipak po Bibliji nastala od Adamovog rebra) kao i crnce koji su stoljećima bili smatrani nižom vrstom od bijelaca. Mogla bih cijeli roman napisati, ali znam da većina primitivaca nema koncentraciju za pročitati sve, a kamoli razumijeti tako da stajem ovdje :) P.S. Čekam komentare gdje ću biti ""uvrijeđena"" da sam gay. Ne, nisam gay, samo zdravorazumna osoba. Ukoliko podržavam prava crnaca, znači li to da sam crnkinja? :P"	Other offensive	Offensive	Commenter	lgbt
206	strasno	Background offensive	Offensive	Topic	lgbt
207	bolesnici svi odreda....	Background offensive	Offensive	Topic	lgbt
208	Mi smo vjernicii	Acceptable speech	Acceptable	No target	lgbt
209	Vodate li i djecu posvojenu	Acceptable speech	Acceptable	No target	lgbt
210	Baš me zanima koliko od ovih komentatora ima profil na planet Romeu , na smokvi i na iskrici sa oznakom biseksualan... Vjerojatno 80 %.	Acceptable speech	Acceptable	No target	lgbt
211	Ne znam zašto su uzurpirali dugine boje? Imam kapu dugnih boja koja mi se sviđa i kad god je obučem pitaju me jesam li lezba ili podržavam pedere. Ja samo hoću da nosim svoju kapu. I kao što je rečeno bogu božje, caru carevo, tako i ja kažem neka im opredjeljenje, ali mi vratite kapu	Background offensive	Offensive	No target	lgbt
212	kakav je ovo pederluk jebote trebao je bombu da baci :D	Background violence	Acceptable	Topic	lgbt
213	sutra ce balkan pokazati svoju punu toleranciju prema drukcijima. divljanjem i vrijedanjem. zalosno. go gay!	Other offensive	Offensive	Other	lgbt
214	"Aha, aha. Vrlo inteligentno rjesenje, dr. Franjo Daj mi recite, tu djecu koju oni usvajaju, oni ih otimaju iz ruku heteroseksualnih, udatih, poboznih, plavokosih majki? Ja sam svo vrijeme mislio da usvajaju djecu koju su ""zdravi"" sklepali i napustili. Dr. Franjo, nisi nikad vidio da macka usvoji kucice, ili kujica macice? Stvarno smijesno"	Other offensive	Offensive	Commenter	lgbt
215	Renata nisu eno ih na drugom postu jutarnjeg upravo čitam i plačem od smijeha :)))) odma me je proša pms :))))	Acceptable speech	Acceptable	No target	lgbt
216	Na svaki komentar se moras nakacit.	Acceptable speech	Acceptable	No target	lgbt
217	"United Kingdom of Great Britain-ne ""Great Britain of United Kingdom.Kužiš sad?"	Acceptable speech	Acceptable	No target	lgbt
218	Baš mi ga žao 😉😉	Acceptable speech	Acceptable	No target	lgbt
219	Povrača mi se!	Background offensive	Offensive	Topic	lgbt
220	citaj malo komentare ima normalnih ljudi,vecina hvala bogu	Acceptable speech	Acceptable	No target	lgbt
221	Dosli judi bidalama da se dive haha	Background offensive	Offensive	Topic	lgbt
222	Jebem vas u ponos vas	Background offensive	Offensive	Topic	lgbt
223	Treba nam referendum da izadjemo iz te eu	Other offensive	Offensive	No target	lgbt
224	stop provokacijama,nek to rade u četri zida.....	Background offensive	Offensive	Topic	lgbt
225	i definitivno bi da 15 pedera ili lezbi u komuni odgajaju jedno dijete i da ih sve gleda kak se ljube nego da mora proživljavati strahote domova i zlostavljanja strejt mamica i tatica.	Acceptable speech	Acceptable	No target	lgbt
226	😂😂😂😂😂😂😂	Acceptable speech	Acceptable	No target	lgbt
227	Štraco	Acceptable speech	Acceptable	No target	lgbt
228	Opet index protiv katolika,a koliko ima gayeva u pravoslavnoj crkvi?	Other offensive	Offensive	Journalist or medium	lgbt
229	ma to su zakržljali mozgovi. Sve divni katolici, a ne da bi te zatukli kamenom nego stinom.	Other offensive	Offensive	Commenter	lgbt
230	Da je drug Tito živ paradirali bi po golom otoku.	Background violence	Acceptable	Topic	lgbt
231	isto kao nacije tako su izmislili i vjeru, tako da nas još malo više podijele i zavade.	Acceptable speech	Acceptable	No target	lgbt
232	"piše ispod slike ""OGROMNI prajd. 10000 stvarnih ljudi,,,kaj onda su ovi ostali nestvarni,,ej novinarčići"	Other offensive	Offensive	Journalist or medium	lgbt
233	Neznam meni to nije normalno svoju seksualnu orjentaciju iznositi na sav glas! Vise nema privatnosti za nikog! Naravno da je bezveze i te gole zene iskacu iz pastete vise! Ajde doma guzi se s kim oces i na koji nacin oces nemoras nabijati na nos nekom svoj nacin zadovoljavanja!	Background offensive	Offensive	Topic	lgbt
234	Najveci homofobi su ustvari latentni homoseksualci. #fact	Acceptable speech	Acceptable	No target	lgbt
235	"kajk je tu nakazno? Dok god vidiš nakaznost u nečijoj odjeći pride je potreban! Dok god se buniš jer ti ""oni"" krše prava slobode kretanja a ne buniš se dok to isto rade Hodovi za život potreban je Pride! Dok god vrištiš o pranju mozga potreban je Pride!"	Acceptable speech	Acceptable	No target	lgbt
236	zasto ja moram znat tko je gay idi brate pa se trpaj u guzicu gdje hoces nemoramo svi znat da si bolestan	Background offensive	Offensive	Topic	lgbt
237	Jedino mi nije jasno ko je tom klubu dao dozvolu za rad? Di su MTU? Nemoguce	Background offensive	Offensive	Topic	lgbt
238	Slazem se tobom i ja takoder	Acceptable speech	Acceptable	No target	lgbt
239	Tako je ....	Acceptable speech	Acceptable	No target	lgbt
240	Godinama su čekali da sklope brak kako bi se mogli razvesti...😂😂😂	Background offensive	Offensive	Topic	lgbt
241	nemoj citat ono djecije izdanje biblije, uzmi pravu bibliju u ruke, sa oba zavjeta i knjigom otkrivenja, pa je pocni citat. uostalom proguglaj ako mi ne vjerujes	Acceptable speech	Acceptable	No target	lgbt
242	Postoje i lezbijke.	Acceptable speech	Acceptable	No target	lgbt
243	http://croative.net/dalje-mislite-je-homoseksualnost-prirodna-ovi-podaci-vas-sokirati/	Acceptable speech	Acceptable	Topic	lgbt
244	Da u protestanskoj sjevernoj Irskoj.	Acceptable speech	Acceptable	No target	lgbt
245	Anatomski nemoguce	Acceptable speech	Acceptable	No target	lgbt
246	GDJE JE CRKVA SA SVOJOM UDRUGOM ŽELIM ŽIVOT--PEDERI	Background offensive	Offensive	Topic	lgbt
247	Ako Vam smetaju gay brakovi onda nemojte ustupiti u gay brak. Vrlo jednostavno.. A ako je netko drugi gay - to se vas ne tice. Ostavite ljude na miru. Zadrzite misljenje za sebe jer nas ne zanima.	Acceptable speech	Acceptable	No target	lgbt
248	Pfujjjj nemate pametnije stonobjavljivat potuc gamad	Background violence	Acceptable	Topic	lgbt
249	Na jedan dan u godini izadju iz ormara i svoju SRAMOTU pretvore u PONOS ...	Background offensive	Offensive	Topic	lgbt
250	DA LI JE DOŠAO VOĐA SRPSKIH HOMOSA,A DA ON JE SADA U AZERBEJDŽANU !!!!	Acceptable speech	Acceptable	No target	lgbt
251	Neznam ovo postaje uzas muski CE se zenit a nama zenama radit kronirane muskarce Da radano Jos pedera fujjjili sory lizaca😒😈😈😈😈😈😈	Background offensive	Offensive	Topic	lgbt
252	Tko im brani slobodan zivot..	Acceptable speech	Acceptable	No target	lgbt
253	Bože dragi bolesnika	Background offensive	Offensive	Topic	lgbt
254	KULTURA U SPORTU podržava PRIDE !!! LJUBAV JE NAJVEĆA SNAGA !!!	Acceptable speech	Acceptable	No target	lgbt
255	Dosta je samo rec specijalci ih cuvaju ocito posebna vrsta ljudi koji bas nemaju u muzgu nis	Background offensive	Offensive	Topic	lgbt
256	urlam komentarima	Acceptable speech	Acceptable	No target	lgbt
257	Stoka. Stoka Stoka	Background offensive	Offensive	Topic	lgbt
258	sara ju ar velkom veri much	Acceptable speech	Acceptable	No target	lgbt
259	pod hitno mjenjaj dilera	Other offensive	Offensive	Commenter	lgbt
260	a zato je samo ljubav kod tebe hahhahahaaha	Acceptable speech	Acceptable	No target	lgbt
261	Da Na Eva Barišin AHHAHAHAHAHAHAHAHAHAHAH	Acceptable speech	Acceptable	No target	lgbt
262	Auuuu jake li organizacije u pm!!!!	Inappropriate	Acceptable	No target	lgbt
263	Good one :D (y)	Acceptable speech	Acceptable	No target	lgbt
264	Ona je barem svjesna kojoj povorci pripada	Other offensive	Offensive	No target	lgbt
265	Fuj	Background offensive	Offensive	Topic	lgbt
266	To sto si rekla je utopija...	Acceptable speech	Acceptable	No target	lgbt
267	Ha aha	Acceptable speech	Acceptable	No target	lgbt
268	Ubi pedera	Background violence	Acceptable	Topic	lgbt
269	Mario Darabus kak je bilo ? Jesi kaj umocil ?	Acceptable speech	Acceptable	No target	lgbt
270	Ne mrzim nikoga....pederu na čelu ne piše da je peder....ali brate mili ovo paradiranje prelazi svaku granicu....	Background offensive	Offensive	Topic	lgbt
271	Roberto Ćaćić eo ti frendovaaa	Acceptable speech	Acceptable	No target	lgbt
272	pa slazem se eldare! indexu bi trebalo zabraniti pisati o religiji jer samo siri mrznju i netrepeljivost kao i za ostalo!	Other offensive	Offensive	Journalist or medium	lgbt
273	jel to neki susret bubnjara????	Acceptable speech	Acceptable	No target	lgbt
274	Toni Zubovic Ivan Šugar Roberto Guščić 😍😍	Acceptable speech	Acceptable	No target	lgbt
275	Koliko je drzava dala novaca da se osigura ova povorka? Novac bezveze utrosen.	Background offensive	Offensive	Topic	lgbt
276	Ljudska rasa ce unistiti sama sebe !! Pederluk nije prirodna pojava !! Pa i zivotinje se pare sa pripadnicima suprotnog spola !!	Background offensive	Offensive	Topic	lgbt
277	Pa svak svoje drustvo bira I kakav si tako ti i je drustvo Koda mi nismo znali ko su oni i koga podrzavaju	Acceptable speech	Acceptable	No target	lgbt
278	Homoseksualnost je prirodna, tisuće vrsta je poznato da mogu biti homoseksualaci, no samo jedna vrsta napada članove svoje vrste jer su homoseksualci, pogodi koja. I oni pradiraju radi ljudi kao ti koji im govore da to drže u svoja 4 zida, zašto bi to držali u svoja 4 zida?	Acceptable speech	Acceptable	No target	lgbt
279	Pozdrav pederi odoh na pivu	Background offensive	Offensive	Topic	lgbt
280	guba sodoma i gomora	Background offensive	Offensive	Topic	lgbt
281	Neka im se torcida pridruzi...	Other offensive	Offensive	Other	lgbt
282	Buehehe .... povorka čega? 😂	Background offensive	Offensive	Topic	lgbt
283	Die meiste sind fraue chrank die schwuletene	Acceptable speech	Acceptable	No target	lgbt
284	...debakl..	Background offensive	Offensive	Topic	lgbt
285	Ove gore lijevo bi svako zelio za zeta i snaju...	Background offensive	Offensive	Topic	lgbt
286	Pravo na ljubav imaju svi. Kaj god vi mislili o tome. Moja podrska ovom pride-u. ❤	Acceptable speech	Acceptable	No target	lgbt
287	fala bogu pa u bosni nema jos	Background offensive	Offensive	Topic	lgbt
288	Azure on je u nemacku	Acceptable speech	Acceptable	No target	lgbt
289	sad mi je jasno zasto si se toliko zurio u Zg neki dan	Acceptable speech	Acceptable	No target	lgbt
290	ovo je MIRNA povorka. kao i mirni prosvjed protiv Vlade prije par mjeseca. je li nam on donio šta bolje? ne. je li nas koštao? je. oni se samo bore za svoja prvana, koja nemaju.	Acceptable speech	Acceptable	No target	lgbt
291	@ Mario Zasto smo sad mi svi jadni, zato sto ne mislimo kao ti? pa ako vec vodis raspravu, onda argumentiraj pametno, a nemoj vrijedat.	Acceptable speech	Acceptable	No target	lgbt
292	Katastrof!	Background offensive	Offensive	Topic	lgbt
293	NAZALOST NIKO OD NASI HRVATA NECE DA RADI NESTO PROTIV NJI NEGO SAMO BUBAJU PO FACEBOOKU I NISTA DRUGO POGLEDAJTE NA YOUTUBU GAY PRIDE PARADE BELGRAD TV B92 TO SU PRAVI LJUDI	Background violence	Acceptable	Topic	lgbt
294	Što da pratim, fuj gade mi se svi.	Background offensive	Offensive	Topic	lgbt
295	Mozgom otvaramo mozak	Acceptable speech	Acceptable	No target	lgbt
296	BRAVO	Acceptable speech	Acceptable	No target	lgbt
297	Jel ovo istina	Acceptable speech	Acceptable	No target	lgbt
298	Da ovakvi poput tebe dobiju po đavoljem šupku!!!	Other offensive	Offensive	Commenter	lgbt
299	a nemoze ne jbg treba prvo crkva za ljubimca.....	Other offensive	Offensive	No target	lgbt
300	ma to sam tak velim...jer i na jutarnjem se sjate vjernici i onda pocne pljusak psovki uvreda itd...osim ako naravno ne plazis oko oltara onda si prava rvatina dostojan zivota u ljepoj rvackoj	Other offensive	Offensive	Other	lgbt
301	I ovi jebeni novinari pederski koji od vas rade zasticenu vrstu...jebem da vam jebem sve po spisku...	Other offensive	Offensive	Journalist or medium	lgbt
302	Zašto ljudi u ajmo to nazvati normalnim brakovima i vezama muškarca i žene nemaju potrebe marširat gradom ovo su čiste provokacije da bi se ako ih tko napadne mogli žaliti kako su oni ugroženi i da nemaju nikakva prava dao bi im ja po jedan otok za muške i ženske parove sve im uvijete za život omogučio pa neka se razmnožavaju ako mogu samo nebi bilo fora nebi imali kome paradirat i kukat kako su diskriminirani i da ih nitko ne prihvaća.	Background offensive	Offensive	Topic	lgbt
303	haha da vjeq i ideologija gora je droga od lsda	Acceptable speech	Acceptable	No target	lgbt
304	Trea vas pobiti	Background violence	Acceptable	Topic	lgbt
305	Treba nama jos jedan Adolf...	Background violence	Acceptable	Topic	lgbt
306	Kristijan Kils Kolar Oni to nameću zato što moraju. Da živimo u normalnom svijetu ne bi morali.	Acceptable speech	Acceptable	No target	lgbt
307	MA TI SI PEDERCINA KLASICNA	Background offensive	Offensive	Commenter	lgbt
308	Budale bolesne	Background offensive	Offensive	Topic	lgbt
309	Odjebi	Other offensive	Offensive	Commenter	lgbt
310	Matijević sto nisi iso ? :P	Acceptable speech	Acceptable	No target	lgbt
311	Hm .. bilo bi straha da je povorka okružila specijalce ... :)	Acceptable speech	Acceptable	No target	lgbt
312	Gospodjo Ljiljana Dokša! Kao vjernica i poznanica Biblije bi trebali znati da je Bog stvorio Adama i Evu koji su imali 2 sina, Kaina i Abela! Ako mi mozete sad objasniti kako je dalje nastalo covjecanstvo od tih dvoje muskaraca.. zena nije bilo😂osim majke Eve	Acceptable speech	Acceptable	No target	lgbt
313	anton nikada neces docekat	Acceptable speech	Acceptable	No target	lgbt
314	pa ste napisali da pederi izdrze a sto da izdrze nalet otpozada hahaha	Background offensive	Offensive	Topic	lgbt
